VendorID,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,cbd_congestion_fee,trip_duration,pickup_hour,pickup_day,pickup_dayofweek,is_weekend,is_rush_hour
2,N,1,43,74,2,1.65,15.6,0.0,0.5,3.42,0.0,1.0,20.52,1,1,0.0,0.0,1028.0,15,21,4,0,0
2,N,1,95,28,1,1.36,9.3,0.0,0.5,1.0,0.0,1.0,11.8,1,1,0.0,0.0,427.0,15,21,4,0,0
2,N,1,43,43,1,2.64,19.1,0.0,0.5,0.0,0.0,1.0,23.35,2,1,2.75,0.0,1225.0,14,21,4,0,0
2,N,1,43,236,1,1.31,10.7,0.0,0.5,2.99,0.0,1.0,17.94,1,1,2.75,0.0,578.0,15,21,4,0,0
1,N,1,75,238,1,1.9,14.2,2.75,1.5,4.6,0.0,1.0,23.05,1,1,2.75,0.0,813.0,15,21,4,0,0
1,N,1,75,24,1,1.2,11.4,0.0,1.5,0.0,0.0,1.0,12.9,1,1,0.0,0.0,654.0,15,21,4,0,0
2,N,1,95,56,1,2.39,17.7,0.0,0.5,0.0,0.0,1.0,19.2,1,1,0.0,0.0,1157.0,15,21,4,0,0
2,N,1,74,263,1,2.23,15.6,0.0,0.5,2.0,0.0,1.0,21.85,1,1,2.75,0.0,864.0,15,21,4,0,0
2,N,1,122,122,1,1.18,9.3,0.0,0.5,0.0,0.0,1.0,10.8,2,1,0.0,0.0,423.0,15,21,4,0,0
2,N,1,74,236,1,2.05,14.9,0.0,0.5,0.0,0.0,1.0,19.15,2,1,2.75,0.0,877.0,15,21,4,0,0
2,N,1,24,264,1,0.72,7.2,0.0,0.5,1.74,0.0,1.0,10.44,1,1,0.0,0.0,519.0,15,21,4,0,0
2,N,1,42,152,1,1.44,10.7,0.0,0.5,0.0,0.0,1.0,12.2,1,1,0.0,0.0,603.0,15,21,4,0,0
2,N,1,74,75,1,1.32,11.4,0.0,0.5,1.0,0.0,1.0,13.9,1,1,0.0,0.0,624.0,15,21,4,0,0
2,N,1,75,229,1,3.81,19.8,0.0,0.5,4.96,0.0,1.0,29.76,1,1,2.75,0.75,944.0,15,21,4,0,0
2,N,1,41,263,1,2.49,16.3,0.0,0.5,1.45,0.0,1.0,22.0,1,1,2.75,0.0,952.0,15,21,4,0,0
2,N,1,75,239,1,1.85,10.7,0.0,0.5,2.99,0.0,1.0,17.94,1,1,2.75,0.0,542.0,14,21,4,0,0
2,N,1,75,24,1,1.44,11.4,0.0,0.5,1.0,0.0,1.0,13.9,1,1,0.0,0.0,634.0,15,21,4,0,0
2,N,1,74,116,1,2.72,17.0,2.5,0.5,1.0,0.0,1.0,22.0,1,1,0.0,0.0,1042.0,16,21,4,0,1
2,N,1,41,151,1,1.82,13.5,2.5,0.5,3.5,0.0,1.0,21.0,1,1,0.0,0.0,746.0,16,21,4,0,1
2,N,1,75,74,1,1.36,9.3,2.5,0.5,0.0,0.0,1.0,13.3,2,1,0.0,0.0,451.0,16,21,4,0,1
2,N,1,43,238,1,0.71,5.1,2.5,0.5,1.78,0.0,1.0,13.63,1,1,2.75,0.0,147.0,16,21,4,0,1
2,N,1,75,166,1,1.43,11.4,2.5,0.5,1.0,0.0,1.0,16.4,1,1,0.0,0.0,641.0,16,21,4,0,1
2,N,1,166,238,1,1.11,8.6,2.5,0.5,3.07,0.0,1.0,18.42,1,1,2.75,0.0,364.0,16,21,4,0,1
1,N,1,74,24,1,1.7,12.1,2.5,1.5,1.61,0.0,1.0,17.71,1,1,0.0,0.0,767.0,16,21,4,0,1
2,N,1,74,75,1,1.31,9.3,2.5,0.5,2.66,0.0,1.0,15.96,1,1,0.0,0.0,421.0,16,21,4,0,1
2,N,1,82,83,1,1.69,14.2,2.5,0.5,0.0,0.0,1.0,18.2,1,1,0.0,0.0,804.0,16,21,4,0,1
2,N,1,74,41,2,1.5,17.0,2.5,0.5,2.1,0.0,1.0,23.1,1,1,0.0,0.0,1128.0,16,21,4,0,1
2,N,1,166,238,4,1.32,10.7,2.5,0.5,4.36,0.0,1.0,21.81,1,1,2.75,0.0,583.0,16,21,4,0,1
1,N,1,210,150,1,1.1,12.1,2.5,1.5,4.0,0.0,1.0,20.1,1,1,0.0,0.0,745.0,16,21,4,0,1
2,N,1,95,121,1,2.82,18.4,2.5,0.5,0.0,0.0,1.0,22.4,2,1,0.0,0.0,1022.0,16,21,4,0,1
2,N,1,75,161,1,3.98,21.9,2.5,0.5,5.88,0.0,1.0,35.28,1,1,2.75,0.75,1256.0,16,21,4,0,1
2,N,1,75,74,6,1.67,10.0,2.5,0.5,2.8,0.0,1.0,16.8,1,1,0.0,0.0,536.0,16,21,4,0,1
2,N,1,97,49,1,1.96,16.3,2.5,0.5,4.06,0.0,1.0,24.36,1,1,0.0,0.0,1006.0,16,21,4,0,1
2,N,1,95,95,1,0.72,7.9,2.5,0.5,2.38,0.0,1.0,14.28,1,1,0.0,0.0,387.0,16,21,4,0,1
2,N,1,41,74,1,1.38,9.3,2.5,0.5,0.0,0.0,1.0,13.3,2,1,0.0,0.0,431.0,16,21,4,0,1
1,N,1,75,239,1,2.6,14.9,5.25,1.5,4.3,0.0,1.0,25.95,1,1,2.75,0.0,921.0,16,21,4,0,1
2,N,1,43,263,1,1.18,10.0,2.5,0.5,1.0,0.0,1.0,17.75,1,1,2.75,0.0,545.0,16,21,4,0,1
1,N,1,174,174,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,44.0,16,21,4,0,1
2,N,1,75,74,1,1.34,9.3,2.5,0.5,1.5,0.0,1.0,14.8,1,1,0.0,0.0,443.0,16,21,4,0,1
2,N,1,75,239,1,2.24,14.9,2.5,0.5,0.0,0.0,1.0,21.65,2,1,2.75,0.0,839.0,17,21,4,0,1
2,N,1,95,121,1,2.73,19.1,2.5,0.5,5.78,0.0,1.0,28.88,1,1,0.0,0.0,1119.0,16,21,4,0,1
2,N,1,43,143,1,2.46,17.0,2.5,0.5,4.75,0.0,1.0,28.5,1,1,2.75,0.0,986.0,16,21,4,0,1
1,Y,1,82,138,1,4.2,18.4,7.5,1.5,0.0,0.0,1.0,27.4,1,1,0.0,0.0,639.0,16,21,4,0,1
1,N,1,42,152,1,1.8,10.0,2.5,1.5,0.0,0.0,1.0,14.0,2,1,0.0,0.0,495.0,16,21,4,0,1
2,N,1,166,238,1,1.53,9.3,2.5,0.5,3.21,0.0,1.0,19.26,1,1,2.75,0.0,409.0,16,21,4,0,1
1,N,1,179,7,1,0.6,6.5,2.5,1.5,2.1,0.0,1.0,12.6,1,1,0.0,0.0,277.0,16,21,4,0,1
1,N,1,41,69,1,3.1,17.0,2.5,1.5,0.0,0.0,1.0,21.0,2,1,0.0,0.0,1073.0,16,21,4,0,1
2,N,1,82,82,1,1.39,13.5,2.5,0.5,0.0,0.0,1.0,17.5,1,1,0.0,0.0,888.0,16,21,4,0,1
2,N,1,75,41,1,0.0,9.3,2.5,0.5,0.0,0.0,1.0,13.3,2,1,0.0,0.0,543.0,16,21,4,0,1
2,N,1,179,129,5,2.29,14.2,2.5,0.5,0.0,0.0,1.0,18.2,2,1,0.0,0.0,692.0,15,21,4,0,0
2,N,1,41,151,6,1.78,12.1,2.5,0.5,0.0,0.0,1.0,16.1,2,1,0.0,0.0,700.0,16,21,4,0,1
2,N,1,25,33,2,0.94,7.2,2.5,0.5,2.24,0.0,1.0,13.44,1,1,0.0,0.0,354.0,16,21,4,0,1
2,N,1,43,43,1,0.37,5.8,2.5,0.5,0.0,0.0,1.0,12.55,2,1,2.75,0.0,289.0,16,21,4,0,1
2,N,1,74,166,1,1.66,14.9,2.5,0.5,3.78,0.0,1.0,22.68,1,1,0.0,0.0,918.0,16,21,4,0,1
2,N,1,66,148,5,2.84,17.7,2.5,0.5,0.0,0.0,1.0,25.2,1,1,2.75,0.75,1026.0,16,21,4,0,1
2,N,1,75,142,1,3.22,17.7,2.5,0.5,5.04,0.0,1.0,30.24,1,1,2.75,0.75,968.0,16,21,4,0,1
2,N,1,82,138,1,3.43,17.0,7.5,0.5,5.2,0.0,1.0,31.2,1,1,0.0,0.0,559.0,16,21,4,0,1
2,N,1,75,74,2,0.99,8.6,2.5,0.5,2.52,0.0,1.0,15.12,1,1,0.0,0.0,428.0,16,21,4,0,1
2,N,1,75,75,1,0.84,7.2,2.5,0.5,0.0,0.0,1.0,13.95,1,1,2.75,0.0,331.0,16,21,4,0,1
2,N,1,75,42,1,2.05,14.2,2.5,0.5,0.0,0.0,1.0,18.2,2,1,0.0,0.0,883.0,16,21,4,0,1
2,N,1,66,97,1,1.94,19.1,2.5,0.5,4.62,0.0,1.0,27.72,1,1,0.0,0.0,1328.0,16,21,4,0,1
2,N,1,97,25,1,0.27,7.9,2.5,0.5,0.0,0.0,1.0,11.9,1,1,0.0,0.0,475.0,16,21,4,0,1
2,N,1,206,221,1,1.27,10.0,2.5,0.5,2.8,0.0,1.0,16.8,1,1,0.0,0.0,463.0,16,21,4,0,1
2,N,1,65,49,1,1.43,13.5,2.5,0.5,1.75,0.0,1.0,19.25,1,1,0.0,0.0,855.0,16,21,4,0,1
2,N,1,210,29,1,0.97,8.6,2.5,0.5,0.2,0.0,1.0,12.8,1,1,0.0,0.0,399.0,16,21,4,0,1
2,N,1,82,138,1,3.71,17.0,7.5,0.5,3.9,0.0,1.0,29.9,1,1,0.0,0.0,539.0,16,21,4,0,1
2,N,1,95,95,2,1.16,10.7,2.5,0.5,0.0,0.0,1.0,14.7,2,1,0.0,0.0,649.0,16,21,4,0,1
2,N,1,95,95,1,0.72,7.2,2.5,0.5,0.0,0.0,1.0,11.2,2,1,0.0,0.0,294.0,16,21,4,0,1
2,N,1,66,209,2,2.26,13.5,2.5,0.5,4.2,0.0,1.0,25.2,1,1,2.75,0.75,685.0,16,21,4,0,1
2,N,1,129,226,1,2.53,17.0,2.5,0.5,0.0,0.0,1.0,21.0,2,1,0.0,0.0,980.0,16,21,4,0,1
2,N,1,65,65,1,1.72,11.4,2.5,0.5,0.0,0.0,1.0,15.4,2,1,0.0,0.0,526.0,16,21,4,0,1
2,N,1,74,75,1,1.61,10.7,2.5,0.5,0.0,0.0,1.0,14.7,2,1,0.0,0.0,465.0,16,21,4,0,1
2,N,1,74,237,1,3.1,19.1,2.5,0.5,7.76,0.0,1.0,33.61,1,1,2.75,0.0,1175.0,16,21,4,0,1
2,N,1,75,230,1,2.42,18.4,2.5,0.5,5.18,0.0,1.0,31.08,1,1,2.75,0.75,1166.0,16,21,4,0,1
2,N,1,95,95,1,0.56,7.2,2.5,0.5,0.0,0.0,1.0,11.2,2,1,0.0,0.0,351.0,16,21,4,0,1
2,N,1,74,75,1,0.99,9.3,2.5,0.5,2.66,0.0,1.0,15.96,1,1,0.0,0.0,457.0,16,21,4,0,1
2,N,1,75,142,1,2.86,19.8,2.5,0.5,2.73,0.0,1.0,30.03,1,1,2.75,0.75,1158.0,16,21,4,0,1
2,N,1,82,197,1,4.1,26.1,2.5,0.5,0.0,0.0,1.0,30.1,2,1,0.0,0.0,1655.0,16,21,4,0,1
2,N,1,74,236,1,2.49,18.4,2.5,0.5,5.03,0.0,1.0,30.18,1,1,2.75,0.0,1070.0,14,21,4,0,0
2,N,1,75,151,1,1.42,11.4,2.5,0.5,3.85,0.0,1.0,19.25,1,1,0.0,0.0,647.0,16,21,4,0,1
2,N,1,41,74,1,1.21,12.1,2.5,0.5,0.0,0.0,1.0,16.1,2,1,0.0,0.0,723.0,16,21,4,0,1
2,N,1,75,41,1,1.54,12.8,2.5,0.5,0.0,0.0,1.0,16.8,2,1,0.0,0.0,785.0,16,21,4,0,1
1,N,99,235,152,1,0.0,21.5,0.0,1.5,0.0,0.0,1.0,23.0,1,2,0.0,0.0,1664.0,16,21,4,0,1
2,N,1,75,74,2,1.22,8.6,2.5,0.5,2.52,0.0,1.0,15.12,1,1,0.0,0.0,397.0,16,21,4,0,1
2,N,1,75,75,2,1.11,7.9,2.5,0.5,0.0,0.0,1.0,11.9,1,1,0.0,0.0,380.0,16,21,4,0,1
2,N,1,75,74,2,1.33,8.6,2.5,0.5,2.08,0.0,1.0,14.68,1,1,0.0,0.0,401.0,16,21,4,0,1
2,N,1,43,229,1,2.53,17.7,2.5,0.5,3.78,0.0,1.0,28.98,1,1,2.75,0.75,1076.0,16,21,4,0,1
2,N,1,75,162,1,3.3,21.9,2.5,0.5,5.88,0.0,1.0,35.28,1,1,2.75,0.75,1306.0,16,21,4,0,1
2,N,1,116,244,1,1.0,7.9,2.5,0.5,2.38,0.0,1.0,14.28,1,1,0.0,0.0,380.0,16,21,4,0,1
2,N,1,75,74,1,1.41,9.3,2.5,0.5,2.0,0.0,1.0,15.3,1,1,0.0,0.0,435.0,16,21,4,0,1
2,N,1,74,42,1,1.11,10.0,2.5,0.5,0.0,0.0,1.0,14.0,2,1,0.0,0.0,660.0,16,21,4,0,1
2,N,1,74,42,1,2.06,16.3,2.5,0.5,0.0,0.0,1.0,20.3,2,1,0.0,0.0,1010.0,16,21,4,0,1
2,N,1,74,263,1,1.98,14.2,2.5,0.5,3.64,0.0,1.0,21.84,1,1,0.0,0.0,836.0,16,21,4,0,1
2,N,1,74,42,1,2.0,16.3,2.5,0.5,0.0,0.0,1.0,20.3,2,1,0.0,0.0,1046.0,16,21,4,0,1
2,N,1,75,74,1,1.32,9.3,2.5,0.5,2.66,0.0,1.0,15.96,1,1,0.0,0.0,434.0,16,21,4,0,1
2,N,1,43,142,1,2.83,16.3,2.5,0.5,1.5,0.0,1.0,25.3,1,1,2.75,0.75,885.0,16,21,4,0,1
2,N,1,244,152,1,1.53,12.1,2.5,0.5,3.22,0.0,1.0,19.32,1,1,0.0,0.0,654.0,16,21,4,0,1
2,N,1,43,262,2,1.56,12.8,2.5,0.5,3.91,0.0,1.0,23.46,1,1,2.75,0.0,722.0,16,21,4,0,1
2,N,1,75,239,1,2.08,14.9,2.5,0.5,4.33,0.0,1.0,25.98,1,1,2.75,0.0,858.0,16,21,4,0,1
2,N,1,82,129,1,1.86,14.9,2.5,0.5,3.78,0.0,1.0,22.68,1,1,0.0,0.0,967.0,16,21,4,0,1
2,N,1,74,263,1,2.69,14.9,2.5,0.5,0.0,0.0,1.0,21.65,2,1,2.75,0.0,791.0,16,21,4,0,1
2,N,1,95,95,1,0.82,8.6,2.5,0.5,2.52,0.0,1.0,15.12,1,1,0.0,0.0,427.0,16,21,4,0,1
2,N,1,74,151,1,2.54,18.4,2.5,0.5,4.48,0.0,1.0,26.88,1,1,0.0,0.0,1199.0,16,21,4,0,1
2,N,1,75,143,1,2.91,18.4,2.5,0.5,5.03,0.0,1.0,30.18,1,1,2.75,0.0,1154.0,16,21,4,0,1
2,N,1,43,238,1,1.23,10.0,2.5,0.5,3.35,0.0,1.0,20.1,1,1,2.75,0.0,472.0,16,21,4,0,1
2,N,1,75,74,1,1.21,8.6,2.5,0.5,3.15,0.0,1.0,15.75,1,1,0.0,0.0,366.0,16,21,4,0,1
2,N,1,75,229,1,2.75,17.7,2.5,0.5,5.04,0.0,1.0,30.24,1,1,2.75,0.75,963.0,16,21,4,0,1
2,N,1,166,238,1,1.71,11.4,2.5,0.5,3.08,0.0,1.0,18.48,1,1,0.0,0.0,551.0,16,21,4,0,1
2,N,1,75,74,1,1.53,9.3,2.5,0.5,2.66,0.0,1.0,15.96,1,1,0.0,0.0,392.0,16,21,4,0,1
2,N,1,92,53,1,3.45,19.1,2.5,0.5,0.0,0.0,1.0,23.1,2,1,0.0,0.0,1090.0,16,21,4,0,1
2,N,1,97,188,1,3.16,21.2,2.5,0.5,5.04,0.0,1.0,30.24,1,1,0.0,0.0,1282.0,17,21,4,0,1
2,N,1,74,236,1,2.08,14.2,2.5,0.5,4.19,0.0,1.0,25.14,1,1,2.75,0.0,778.0,17,21,4,0,1
2,N,1,74,239,1,3.21,18.4,2.5,0.5,5.03,0.0,1.0,30.18,1,1,2.75,0.0,934.0,17,21,4,0,1
1,N,1,75,262,0,1.1,10.0,5.25,1.5,3.35,0.0,1.0,20.1,1,1,2.75,0.0,561.0,17,21,4,0,1
1,N,1,236,48,0,3.0,19.1,6.0,1.5,2.66,0.0,1.0,29.26,1,1,2.75,0.75,1149.0,17,21,4,0,1
2,N,1,41,166,1,0.92,7.2,2.5,0.5,2.0,0.0,1.0,13.2,1,1,0.0,0.0,314.0,17,21,4,0,1
2,N,1,75,237,1,1.21,9.3,2.5,0.5,3.21,0.0,1.0,19.26,1,1,2.75,0.0,468.0,17,21,4,0,1
2,N,1,97,61,2,2.57,19.1,2.5,0.5,4.62,0.0,1.0,27.72,1,1,0.0,0.0,1188.0,17,21,4,0,1
2,N,1,74,236,1,1.74,14.2,2.5,0.5,2.0,0.0,1.0,22.95,1,1,2.75,0.0,815.0,17,21,4,0,1
1,N,1,65,189,1,1.6,14.9,2.5,1.5,3.75,0.0,1.0,22.65,1,1,0.0,0.0,978.0,17,21,4,0,1
1,N,1,181,181,3,2.7,19.1,2.5,1.5,4.62,0.0,1.0,27.72,1,1,0.0,0.0,1229.0,17,21,4,0,1
2,N,1,75,238,1,0.58,6.5,2.5,0.5,2.1,0.0,1.0,12.6,1,1,0.0,0.0,255.0,17,21,4,0,1
2,N,1,75,238,1,1.47,11.4,2.5,0.5,4.54,0.0,1.0,22.69,1,1,2.75,0.0,670.0,17,21,4,0,1
1,N,1,42,244,1,2.0,11.4,2.5,1.5,0.0,0.0,1.0,15.4,2,1,0.0,0.0,664.0,17,21,4,0,1
2,N,1,97,62,1,3.34,23.3,2.5,0.5,6.82,0.0,1.0,34.12,1,1,0.0,0.0,1429.0,17,21,4,0,1
1,N,1,74,239,3,3.4,22.6,5.25,1.5,5.85,0.0,1.0,35.2,1,1,2.75,0.0,1370.0,17,21,4,0,1
2,N,1,116,152,1,0.48,5.8,2.5,0.5,0.0,0.0,1.0,9.8,2,1,0.0,0.0,241.0,17,21,4,0,1
2,N,1,166,238,1,1.21,9.3,2.5,0.5,2.0,0.0,1.0,15.3,1,1,0.0,0.0,375.0,17,21,4,0,1
2,N,1,74,24,2,1.84,19.1,2.5,0.5,2.0,0.0,1.0,25.1,1,1,0.0,0.0,1274.0,17,21,4,0,1
2,N,1,74,239,1,3.49,22.6,2.5,0.5,5.87,0.0,1.0,35.22,1,1,2.75,0.0,1405.0,17,21,4,0,1
2,N,1,75,239,1,2.16,14.9,2.5,0.5,2.0,0.0,1.0,23.65,1,1,2.75,0.0,830.0,17,21,4,0,1
2,N,1,97,49,2,1.44,13.5,2.5,0.5,0.0,0.0,1.0,17.5,1,1,0.0,0.0,859.0,17,21,4,0,1
2,N,1,97,25,1,0.9,9.3,2.5,0.5,2.0,0.0,1.0,15.3,1,1,0.0,0.0,545.0,17,21,4,0,1
2,N,1,74,238,1,2.77,24.7,2.5,0.5,0.0,0.0,1.0,28.7,2,1,0.0,0.0,1703.0,17,21,4,0,1
2,N,1,152,166,1,0.95,7.2,2.5,0.5,2.8,0.0,1.0,14.0,1,1,0.0,0.0,286.0,17,21,4,0,1
2,N,1,41,43,1,0.1,3.7,2.5,0.5,0.0,0.0,1.0,7.7,3,1,0.0,0.0,55.0,17,21,4,0,1
2,N,1,166,239,1,1.89,13.5,2.5,0.5,5.0,0.0,1.0,25.25,1,1,2.75,0.0,690.0,17,21,4,0,1
2,N,1,75,140,1,2.1,16.3,2.5,0.5,4.61,0.0,1.0,27.66,1,1,2.75,0.0,1042.0,17,21,4,0,1
1,N,1,75,107,1,4.2,25.4,6.0,1.5,3.0,0.0,1.0,35.9,1,1,2.75,0.75,1830.0,17,21,4,0,1
2,N,1,74,238,1,3.26,21.2,2.5,0.5,5.59,0.0,1.0,33.54,1,1,2.75,0.0,1306.0,17,21,4,0,1
2,N,1,95,28,1,1.61,13.5,2.5,0.5,3.5,0.0,1.0,21.0,1,1,0.0,0.0,819.0,17,21,4,0,1
2,N,1,97,61,1,2.76,17.0,2.5,0.5,0.0,0.0,1.0,21.0,2,1,0.0,0.0,927.0,16,21,4,0,1
2,N,1,75,141,1,2.07,14.2,2.5,0.5,4.19,0.0,1.0,25.14,1,1,2.75,0.0,759.0,17,21,4,0,1
1,N,1,75,42,1,2.3,13.5,2.5,1.5,4.35,0.0,1.0,21.85,1,1,0.0,0.0,857.0,17,21,4,0,1
2,N,1,235,244,1,1.56,11.4,2.5,0.5,0.0,0.0,1.0,15.4,2,1,0.0,0.0,598.0,17,21,4,0,1
2,N,1,75,48,1,3.88,24.0,2.5,0.5,6.3,0.0,1.0,37.8,1,1,2.75,0.75,1542.0,17,21,4,0,1
1,N,1,244,238,2,4.6,21.2,5.25,1.5,5.55,0.0,1.0,33.5,1,1,2.75,0.0,897.0,17,21,4,0,1
2,N,1,95,258,1,3.73,23.3,2.5,0.5,0.0,0.0,1.0,27.3,2,1,0.0,0.0,1537.0,17,21,4,0,1
2,N,1,75,74,1,0.99,8.6,2.5,0.5,2.52,0.0,1.0,15.12,1,1,0.0,0.0,431.0,17,21,4,0,1
2,N,1,95,95,1,0.41,10.0,2.5,0.5,2.8,0.0,1.0,16.8,1,1,0.0,0.0,609.0,17,21,4,0,1
2,N,1,41,41,1,0.46,5.8,2.5,0.5,1.96,0.0,1.0,11.76,1,1,0.0,0.0,212.0,17,21,4,0,1
2,N,1,97,17,2,2.49,19.8,2.5,0.5,4.76,0.0,1.0,28.56,1,1,0.0,0.0,1326.0,17,21,4,0,1
2,N,1,75,238,1,1.79,14.2,2.5,0.5,4.19,0.0,1.0,25.14,1,1,2.75,0.0,854.0,17,21,4,0,1
2,N,1,223,223,1,0.47,5.1,2.5,0.5,2.73,0.0,1.0,11.83,1,1,0.0,0.0,190.0,17,21,4,0,1
2,N,1,260,157,5,1.85,12.8,2.5,0.5,0.0,0.0,1.0,16.8,2,1,0.0,0.0,714.0,17,21,4,0,1
2,N,1,74,116,1,2.24,16.3,2.5,0.5,2.03,0.0,1.0,22.33,1,1,0.0,0.0,1026.0,17,21,4,0,1
1,N,1,41,166,2,1.3,8.6,2.5,1.5,2.5,0.0,1.0,15.1,1,1,0.0,0.0,427.0,17,21,4,0,1
1,N,1,41,74,1,2.0,12.1,2.5,1.5,0.0,0.0,1.0,16.1,2,1,0.0,0.0,935.0,17,21,4,0,1
1,N,1,74,244,1,3.9,19.8,2.5,1.5,0.0,0.0,1.0,23.8,2,1,0.0,0.0,1181.0,17,21,4,0,1
2,N,1,260,157,1,1.9,15.6,2.5,0.5,3.92,0.0,1.0,23.52,1,1,0.0,0.0,962.0,17,21,4,0,1
2,N,1,166,262,1,3.38,18.4,2.5,0.5,5.03,0.0,1.0,30.18,1,1,2.75,0.0,960.0,17,21,4,0,1
2,N,1,130,95,1,3.89,20.5,2.5,0.5,0.0,0.0,1.0,24.5,2,1,0.0,0.0,978.0,17,21,4,0,1
2,N,1,75,162,1,2.99,19.8,2.5,0.5,5.46,0.0,1.0,32.76,1,1,2.75,0.75,1077.0,18,21,4,0,1
1,N,1,82,138,2,3.9,18.4,6.0,1.5,5.15,0.0,1.0,31.05,1,1,0.0,0.0,609.0,17,21,4,0,1
2,N,1,74,262,1,2.72,17.7,2.5,0.5,4.89,0.0,1.0,29.34,1,1,2.75,0.0,1014.0,17,21,4,0,1
2,N,1,75,74,1,0.0,7.2,2.5,0.5,2.24,0.0,1.0,13.44,1,1,0.0,0.0,386.0,17,21,4,0,1
2,N,1,260,157,1,1.09,9.3,2.5,0.5,0.0,0.0,1.0,13.3,2,1,0.0,0.0,484.0,17,21,4,0,1
1,N,1,75,42,2,1.8,12.1,2.5,1.5,3.2,0.0,1.0,19.3,1,1,0.0,0.0,686.0,17,21,4,0,1
2,N,1,75,141,6,2.02,15.6,2.5,0.5,0.0,0.0,1.0,22.35,2,1,2.75,0.0,887.0,17,21,4,0,1
2,N,1,41,74,1,1.5,11.4,2.5,0.5,0.0,0.0,1.0,15.4,2,1,0.0,0.0,624.0,17,21,4,0,1
2,N,1,75,74,1,1.38,9.3,2.5,0.5,2.66,0.0,1.0,15.96,1,1,0.0,0.0,432.0,17,21,4,0,1
2,N,5,74,74,1,1.58,10.0,0.0,0.0,0.0,0.0,1.0,11.0,1,2,0.0,0.0,7.0,18,21,4,0,1
2,N,1,166,68,1,4.64,27.5,2.5,0.5,0.0,0.0,1.0,35.0,2,1,2.75,0.75,1662.0,17,21,4,0,1
1,N,1,95,95,1,1.6,11.4,2.5,1.5,1.0,0.0,1.0,16.4,1,1,0.0,0.0,662.0,17,21,4,0,1
2,N,1,95,95,2,0.87,8.6,2.5,0.5,0.0,0.0,1.0,12.6,2,1,0.0,0.0,458.0,16,21,4,0,1
2,N,1,75,239,1,2.01,14.9,2.5,0.5,3.25,0.0,1.0,24.9,1,1,2.75,0.0,903.0,17,21,4,0,1
2,N,1,97,181,1,0.82,10.0,2.5,0.5,2.8,0.0,1.0,16.8,1,1,0.0,0.0,579.0,17,21,4,0,1
2,N,1,97,17,1,1.57,10.0,2.5,0.5,0.0,0.0,1.0,14.0,2,1,0.0,0.0,510.0,17,21,4,0,1
2,N,1,82,138,1,2.55,17.0,7.5,0.5,5.2,0.0,1.0,31.2,1,1,0.0,0.0,821.0,17,21,4,0,1
2,N,1,130,219,1,4.52,21.2,2.5,0.5,0.0,0.0,1.0,25.2,1,1,0.0,0.0,808.0,17,21,4,0,1
2,N,1,95,121,1,2.3,14.2,2.5,0.5,0.0,0.0,1.0,18.2,2,1,0.0,0.0,735.0,17,21,4,0,1
2,N,1,97,227,1,3.84,19.8,2.5,0.5,5.95,0.0,1.0,29.75,1,1,0.0,0.0,1083.0,17,21,4,0,1
2,N,1,129,138,2,3.67,17.0,7.5,0.5,5.2,0.0,1.0,31.2,1,1,0.0,0.0,531.0,17,21,4,0,1
2,N,1,75,140,5,2.1,15.6,2.5,0.5,2.0,0.0,1.0,24.35,1,1,2.75,0.0,947.0,17,21,4,0,1
2,N,1,41,168,1,2.08,14.2,2.5,0.5,0.0,0.0,1.0,18.2,2,1,0.0,0.0,804.0,16,21,4,0,1
2,N,1,7,223,1,0.86,10.7,2.5,0.5,0.0,0.0,1.0,14.7,2,1,0.0,0.0,634.0,17,21,4,0,1
1,N,1,75,141,1,1.9,10.7,5.25,1.5,3.49,0.0,1.0,20.94,1,1,2.75,0.0,498.0,17,21,4,0,1
2,N,1,74,263,1,2.29,17.0,2.5,0.5,4.75,0.0,1.0,28.5,1,1,2.75,0.0,1074.0,17,21,4,0,1
2,N,1,74,24,1,2.37,17.0,2.5,0.5,2.0,0.0,1.0,23.0,1,1,0.0,0.0,1043.0,17,21,4,0,1
2,N,1,97,49,1,1.02,9.3,2.5,0.5,0.0,0.0,1.0,13.3,1,1,0.0,0.0,497.0,17,21,4,0,1
2,N,1,74,41,1,1.0,11.4,2.5,0.5,0.0,0.0,1.0,15.4,2,1,0.0,0.0,701.0,17,21,4,0,1
2,N,1,74,75,1,1.02,8.6,2.5,0.5,1.0,0.0,1.0,13.6,1,1,0.0,0.0,461.0,17,21,4,0,1
2,N,1,75,237,1,1.79,13.5,2.5,0.5,4.05,0.0,1.0,24.3,1,1,2.75,0.0,727.0,17,21,4,0,1
2,N,1,75,166,1,1.85,13.5,2.5,0.5,4.38,0.0,1.0,21.88,1,1,0.0,0.0,764.0,17,21,4,0,1
2,N,1,166,238,1,1.07,8.6,2.5,0.5,3.84,0.0,1.0,19.19,1,1,2.75,0.0,390.0,17,21,4,0,1
2,N,1,95,95,1,1.18,10.0,2.5,0.5,0.0,0.0,1.0,14.0,2,1,0.0,0.0,522.0,17,21,4,0,1
